title,price,link
Apple MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLXX3HN/A,"85,990",https://www.flipkart.com/apple-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mlxx3hn-a/p/itmc2732c112aeb1?pid=COMGFB2GNWNN9DN8&lid=LSTCOMGFB2GNWNN9DN8NBFG9P&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_16&otracker=search&otracker1=search&iid=f6e4ca4d-1695-449a-85d3-bbcdd771b7bf.COMGFB2GNWNN9DN8.SEARCH&ssid=46p4cmk0340000001736938652819&qH=312f91285e048e09
Infinix GT Book Intel Core i9 13th Gen 13900H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA G...,"99,990",https://www.flipkart.com/infinix-gt-book-intel-core-i9-13th-gen-13900h-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-90-w-gl613-gaming-laptop/p/itmc9e44d5a9f6c4?pid=COMHYS44C89EAWCR&lid=LSTCOMHYS44C89EAWCRROVHFR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_160&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMHYS44C89EAWCR.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
Acer Aspire 3 AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) A325-42 Thin and Light L...,"27,990",https://www.flipkart.com/acer-aspire-3-amd-ryzen-quad-core-7330u-8-gb-512-gb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397X2KJ8XCHR&lid=LSTCOMH397X2KJ8XCHRBDEAS1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_161&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMH397X2KJ8XCHR.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
Acer Aspire Lite Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Li...,"31,990",https://www.flipkart.com/acer-aspire-lite-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm130746bcc0e38?pid=COMGWKF2QYG6XNCZ&lid=LSTCOMGWKF2QYG6XNCZRHWCKU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_162&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMGWKF2QYG6XNCZ.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
MSI Thin 15 Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"77,990",https://www.flipkart.com/msi-thin-15-intel-core-i5-13th-gen-13420h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-144-hz-b13ve-1802in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFGA2AENBJ4&lid=LSTCOMGYSFGA2AENBJ45TXZKI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_163&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMGYSFGA2AENBJ4.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
MSI Thin 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"50,990",https://www.flipkart.com/msi-thin-15-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b13ucx-1807in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFG4NX9DZRV&lid=LSTCOMGYSFG4NX9DZRVHN3BZZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_164&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMGYSFG4NX9DZRV.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H...","46,990",https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj542ws-thin-light-laptop/p/itm200184e4e0443?pid=COMH2TPS7NR6BDYW&lid=LSTCOMH2TPS7NR6BDYWPNQSZS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_165&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMH2TPS7NR6BDYW.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK322...,"36,990",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk322ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFE9F37AMQ&lid=LSTCOMGMGXFE9F37AMQLGQ2YD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_166&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMGMGXFE9F37AMQ.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK323...,"36,990",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk323ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFGF7ZTKHF&lid=LSTCOMGMGXFGF7ZTKHFBG8NVU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_167&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMGMGXFGF7ZTKHF.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
MSI Thin 15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"64,990",https://www.flipkart.com/msi-thin-15-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b13ucx-1806in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFGFES68YNZ&lid=LSTCOMGYSFGFES68YNZYSTZRL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_168&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMGYSFGFES68YNZ.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Ho...,"47,990",https://www.flipkart.com/asus-tuf-gaming-f15-ai-powered-intel-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-70-tgp-fx506hf-hn075w-laptop/p/itmbd858702e076f?pid=COMGS2AJESZQCMRT&lid=LSTCOMGS2AJESZQCMRTZVTWT2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_169&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGS2AJESZQCMRT.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ549WS Thi...,"44,990",https://www.flipkart.com/asus-vivobook-15-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj549ws-thin-light-laptop/p/itmff0e170cb596e?pid=COMHYG8ZPYAZAFTY&lid=LSTCOMHYG8ZPYAZAFTYUFI8OO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_17&otracker=search&otracker1=search&iid=en_3-xNj6Klu_n43_M1NIslS3WpHNzrnA9pLLAGVmLOgnmxpcO5ThFKJJ2wm59hfjC-Od_PTIAWQN_xtWMJJCbvM_KSJvID5C-RdFfAlzwDiqI%3D&ssid=46p4cmk0340000001736938652819&qH=312f91285e048e09
Lenovo V15 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) v15 G4 Business Laptop,"39,690",https://www.flipkart.com/lenovo-v15-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-g4-business-laptop/p/itmdcccd5f5d1865?pid=COMGZXHQZQPQ2R8D&lid=LSTCOMGZXHQZQPQ2R8DUQDQIP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_170&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGZXHQZQPQ2R8D.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
ASUS Vivobook Go 15 OLED AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK521...,"42,990",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk521ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFT7WWNGYG&lid=LSTCOMGMGXFT7WWNGYGEMFTUI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_171&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGMGXFT7WWNGYG.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
ASUS Vivobook 14 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK322WS Thin...,"36,990",https://www.flipkart.com/asus-vivobook-14-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1404va-nk322ws-thin-light-laptop/p/itm49c0450d9ee9d?pid=COMGZDQJ3UKYENYR&lid=LSTCOMGZDQJ3UKYENYRHUIIBS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_172&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGZDQJ3UKYENYR.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
Lenovo LOQ AMD Ryzen 7 Octa Core 7435HS - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"79,990",https://www.flipkart.com/lenovo-loq-amd-ryzen-7-octa-core-7435hs-24-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15arp9-gaming-laptop/p/itmd3fbbdced2d6b?pid=COMHFYZ36W8ZGS8Z&lid=LSTCOMHFYZ36W8ZGS8ZJVRQU1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_173&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMHFYZ36W8ZGS8Z.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
Lenovo V14 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V14 ITL G2 Thin and Light ...,"34,890",https://www.flipkart.com/lenovo-v14-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-itl-g2-thin-light-laptop/p/itm330ccb4eab074?pid=COMG6VRPCDUFX6X4&lid=LSTCOMG6VRPCDUFX6X4KK4QFL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_174&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMG6VRPCDUFX6X4.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
Acer Chromebook Intel Celeron Dual Core N4500 - (8 GB/64 GB EMMC Storage/Chrome OS) CB314-3H-C5QE/ CB3...,"12,990",https://www.flipkart.com/acer-chromebook-intel-celeron-dual-core-n4500-8-gb-64-gb-emmc-storage-chrome-os-cb314-3h-c5qe-cb314-3h-cobz/p/itm04458b376eefa?pid=COMGSV3GZYUDG6NP&lid=LSTCOMGSV3GZYUDG6NPUATANL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_175&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGSV3GZYUDG6NP.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
DELL Inspiron AMD Athlon Dual Core 3050U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3525 Notebook,"46,263",https://www.flipkart.com/dell-inspiron-amd-athlon-dual-core-3050u-8-gb-256-gb-ssd-windows-11-home-3525-notebook/p/itm108ece6bfe39a?pid=COMGCYF9EZKKPEWD&lid=LSTCOMGCYF9EZKKPEWDXSSFWJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_176&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGCYF9EZKKPEWD.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
Apple MacBook AIR Apple M2 - (16 GB/256 GB SSD/macOS Sequoia) MC7X4HN/A,"79,990",https://www.flipkart.com/apple-macbook-air-m2-16-gb-256-gb-ssd-macos-sequoia-mc7x4hn-a/p/itmdc5308fa78421?pid=COMH64PY76CJKBYU&lid=LSTCOMH64PY76CJKBYUOL7TOK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_177&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMH64PY76CJKBYU.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
Acer Aspire Lite Intel Core i3 12th Gen 1215U - (16 GB/1 TB SSD/Windows 11 Home) AL15-52 Thin and Ligh...,"36,990",https://www.flipkart.com/acer-aspire-lite-intel-core-i3-12th-gen-1215u-16-gb-1-tb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMGWKF2XK3S2P46&lid=LSTCOMGWKF2XK3S2P46HNBSFY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_178&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGWKF2XK3S2P46.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
Acer Nitro V AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"80,990",https://www.flipkart.com/acer-nitro-v-amd-ryzen-7-octa-core-7735hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-anv15-41-gaming-laptop/p/itm6491e522f1157?pid=COMGZN7Z7FZFAEZF&lid=LSTCOMGZN7Z7FZFAEZF3UFJ1O&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_179&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGZN7Z7FZFAEZF.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 15IAH8 Thin an...,"46,990",https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-15iah8-thin-light-laptop/p/itm76f0e5d975817?pid=COMH44PGGQEJWKVN&lid=LSTCOMH44PGGQEJWKVNEHM4E2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_18&otracker=search&otracker1=search&iid=en_3-xNj6Klu_n43_M1NIslS3WpHNzrnA9pLLAGVmLOgnnFNcz34BdLfgAsCdwIDzKsiODl5-vR9k-D8N1PoqG0aMsrgPW5YLzJU0_H6_RHKR0%3D&ssid=46p4cmk0340000001736938652819&qH=312f91285e048e09
Lenovo IdeaPad Flex 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 2 in 1 L...,"60,490",https://www.flipkart.com/lenovo-ideapad-flex-5-amd-ryzen-hexa-core-7530u-16-gb-512-gb-ssd-windows-11-home-14abr8-2-1-laptop/p/itm53fa0d9c1fdd7?pid=COMGRU9Z2UHKHSWQ&lid=LSTCOMGRU9Z2UHKHSWQZU2FSG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_180&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGRU9Z2UHKHSWQ.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
MSI Thin 15 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"61,774",https://www.flipkart.com/msi-thin-15-intel-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-2050-144-hz-b12ucx-1693in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGZW37ZX66DBHF&lid=LSTCOMGZW37ZX66DBHFGOYMTM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_181&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGZW37ZX66DBHF.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
Acer Swift Go 14 TouchScreen AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) SFG14-73...,"84,990",https://www.flipkart.com/acer-swift-go-14-touchscreen-ai-pc-intel-core-ultra-7-155h-16-gb-1-tb-ssd-windows-11-home-sfg14-73t-70n9-thin-light-laptop/p/itm174fc1bfd505f?pid=COMGZH2UFKEB5PP4&lid=LSTCOMGZH2UFKEB5PP4ZOS4QG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_182&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGZH2UFKEB5PP4.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
HP 250 G9 Intel Celeron Dual Core 12th Gen 4500u - (8 GB/256 GB SSD/DOS) 8Y2Y9PA Laptop,"22,875",https://www.flipkart.com/hp-250-g9-intel-celeron-dual-core-12th-gen-4500u-8-gb-256-gb-ssd-dos-8y2y9pa-laptop/p/itmf8dced187ae27?pid=COMGWCGZKYY86KN8&lid=LSTCOMGWCGZKYY86KN8CF0WZE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_183&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGWCGZKYY86KN8.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,"48,490",https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm726ac134d0530?pid=COMGYHP5ZB4AGZH6&lid=LSTCOMGYHP5ZB4AGZH6FHRJ3V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_184&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGYHP5ZB4AGZH6.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
ASUS Vivobook Go 15 OLED AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-LK54...,"47,990",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-e1504fa-lk542ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFSGJSSGGD&lid=LSTCOMGMGXFSGJSSGGDOZ0MKX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_185&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGMGXFSGJSSGGD.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
Acer Aspire 3 Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) A325-45 Thin and Light...,"22,700",https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-a325-45-thin-light-laptop/p/itm9ca67a1a3ea22?pid=COMH2TPS6RRFKDMH&lid=LSTCOMH2TPS6RRFKDMHDFGZGB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_186&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMH2TPS6RRFKDMH.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) V15 G4 Thin and Light Laptop,"39,990",https://www.flipkart.com/lenovo-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-v15-g4-thin-light-laptop/p/itm0ed77e73122ed?pid=COMHFEJKB4ENJGYN&lid=LSTCOMHFEJKB4ENJGYNAK0YOS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_187&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMHFEJKB4ENJGYN.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home...","61,590",https://www.flipkart.com/dell-inspiron-15-backlit-keyboard-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-3530-thin-light-laptop/p/itm23d84e15561c4?pid=COMGTQXEPE3ZKHN8&lid=LSTCOMGTQXEPE3ZKHN8ZFL4DL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_188&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGTQXEPE3ZKHN8.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
Apple Apple M3 - (24 GB/512 GB SSD/macOS Sequoia) MC8P4HN/A,"1,54,900",https://www.flipkart.com/apple-m3-24-gb-512-gb-ssd-macos-sequoia-mc8p4hn-a/p/itm2ea42dec44bca?pid=COMH64PY3TTXCNCH&lid=LSTCOMH64PY3TTXCNCHG5JQ5X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_189&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMH64PY3TTXCNCH.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
Infinix Y3 Max Series Intel Core i3 12th Gen 1215U - (16 GB/256 GB SSD/Windows 11 Home) YL613 Thin and...,"24,999",https://www.flipkart.com/infinix-y3-max-series-intel-core-i3-12th-gen-1215u-16-gb-256-gb-ssd-windows-11-home-yl613-thin-light-laptop/p/itm6267fa4f35865?pid=COMH34U3DXFWH2EG&lid=LSTCOMH34U3DXFWH2EGPVOAQQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_19&otracker=search&otracker1=search&iid=f6e4ca4d-1695-449a-85d3-bbcdd771b7bf.COMH34U3DXFWH2EG.SEARCH&ssid=46p4cmk0340000001736938652819&qH=312f91285e048e09
ASUS Vivobook Go 15 OLED AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-LK54...,"47,990",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-e1504fa-lk541ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFGZKJJGUN&lid=LSTCOMGMGXFGZKJJGUNJIXXG6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_190&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGMGXFGZKJJGUN.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"40,990",https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm726ac134d0530?pid=COMHFYZ3GZVH37GY&lid=LSTCOMHFYZ3GZVH37GYBMASJU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_191&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMHFYZ3GZVH37GY.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"56,990",https://www.flipkart.com/acer-aspire-7-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-a715-76g-548j-gaming-laptop/p/itm204591460c588?pid=COMGP8QVTK3EQDXE&lid=LSTCOMGP8QVTK3EQDXEKW8XW5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_192&otracker=search&otracker1=search&fm=Search&iid=5030d86b-01a3-4232-a5d8-bb1e81a59fb8.COMGP8QVTK3EQDXE.SEARCH&ppt=sp&ppn=sp&ssid=noqb5k8wu80000001736938662710&qH=312f91285e048e09
